PROD_CODE,PRODUCT_DIV,PRODUCT_GROUP,PRODUCT_LINE
PRD0900824,DEP00069,G00022,D00005
PRD0903752,DEP00069,G00022,D00005
PRD0900382,DEP00083,G00028,D00008
PRD0902471,DEP00070,G00022,D00005
PRD0903240,DEP00070,G00022,D00005
PRD0902828,DEP00050,G00014,D00003
PRD0902030,DEP00070,G00022,D00005
PRD0900963,DEP00089,G00030,D00009
PRD0901354,DEP00014,G00005,D00002
PRD0900285,DEP00071,G00022,D00005
PRD0904400,DEP00050,G00014,D00003
PRD0900974,DEP00003,G00002,D00001
PRD0904408,DEP00008,G00004,D00002
PRD0900409,DEP00010,G00004,D00002
PRD0903896,DEP00012,G00004,D00002
PRD0904082,DEP00021,G00007,D00002
PRD0904650,DEP00021,G00007,D00002
PRD0904227,DEP00021,G00007,D00002
PRD0902645,DEP00022,G00007,D00002
PRD0901966,DEP00022,G00007,D00002
PRD0902587,DEP00022,G00007,D00002
PRD0900244,DEP00023,G00007,D00002
PRD0903308,DEP00034,G00010,D00003
PRD0904777,DEP00034,G00010,D00003
PRD0903291,DEP00037,G00010,D00003
PRD0900928,DEP00046,G00013,D00003
PRD0902704,DEP00046,G00013,D00003
PRD0902633,DEP00046,G00013,D00003
PRD0900337,DEP00046,G00013,D00003
PRD0901435,DEP00048,G00013,D00003
PRD0903624,DEP00048,G00013,D00003
PRD0901285,DEP00048,G00013,D00003
PRD0903041,DEP00049,G00014,D00003
PRD0903003,DEP00049,G00014,D00003
PRD0904710,DEP00051,G00015,D00003
PRD0900681,DEP00051,G00015,D00003
PRD0902755,DEP00052,G00015,D00003
PRD0901970,DEP00052,G00015,D00003
PRD0902681,DEP00052,G00015,D00003
PRD0901283,DEP00052,G00015,D00003
PRD0900273,DEP00054,G00016,D00003
PRD0900041,DEP00054,G00016,D00003
PRD0901180,DEP00054,G00016,D00003
PRD0901443,DEP00055,G00016,D00003
PRD0903829,DEP00055,G00016,D00003
PRD0902539,DEP00055,G00016,D00003
PRD0902945,DEP00067,G00021,D00005
PRD0902470,DEP00067,G00021,D00005
PRD0902426,DEP00067,G00021,D00005
PRD0904202,DEP00067,G00021,D00005
PRD0900060,DEP00067,G00021,D00005
PRD0901934,DEP00069,G00022,D00005
PRD0903410,DEP00040,G00011,D00003
PRD0904116,DEP00070,G00022,D00005
PRD0902629,DEP00050,G00014,D00003
PRD0901213,DEP00083,G00028,D00008
PRD0904437,DEP00064,G00019,D00004
PRD0901451,DEP00056,G00017,D00004
PRD0900711,DEP00059,G00017,D00004
PRD0900634,DEP00056,G00017,D00004
PRD0902622,DEP00070,G00022,D00005
PRD0902448,DEP00056,G00017,D00004
PRD0903779,DEP00001,G00001,D00001
PRD0902253,DEP00002,G00001,D00001
PRD0900052,DEP00002,G00001,D00001
PRD0903656,DEP00002,G00001,D00001
PRD0903609,DEP00003,G00002,D00001
PRD0904350,DEP00003,G00002,D00001
PRD0900156,DEP00005,G00003,D00001
PRD0904211,DEP00008,G00004,D00002
PRD0904270,DEP00008,G00004,D00002
PRD0903334,DEP00012,G00004,D00002
PRD0903476,DEP00012,G00004,D00002
PRD0903863,DEP00013,G00005,D00002
PRD0901583,DEP00019,G00007,D00002
PRD0902719,DEP00019,G00007,D00002
PRD0900980,DEP00021,G00007,D00002
PRD0904197,DEP00021,G00007,D00002
PRD0900225,DEP00022,G00007,D00002
PRD0902260,DEP00022,G00007,D00002
PRD0903750,DEP00022,G00007,D00002
PRD0902097,DEP00022,G00007,D00002
PRD0904083,DEP00022,G00007,D00002
PRD0903880,DEP00022,G00007,D00002
PRD0901739,DEP00023,G00007,D00002
PRD0902084,DEP00025,G00008,D00002
PRD0900014,DEP00025,G00008,D00002
PRD0902110,DEP00027,G00008,D00002
PRD0904688,DEP00030,G00008,D00002
PRD0903502,DEP00034,G00010,D00003
PRD0904470,DEP00035,G00010,D00003
PRD0901663,DEP00039,G00010,D00003
PRD0901185,DEP00039,G00010,D00003
PRD0901269,DEP00039,G00010,D00003
PRD0904704,DEP00039,G00010,D00003
PRD0900583,DEP00046,G00013,D00003
PRD0904053,DEP00046,G00013,D00003
PRD0900431,DEP00046,G00013,D00003
PRD0903727,DEP00046,G00013,D00003
PRD0901921,DEP00046,G00013,D00003
PRD0904256,DEP00046,G00013,D00003
PRD0900903,DEP00046,G00013,D00003
PRD0904767,DEP00047,G00013,D00003
PRD0900512,DEP00047,G00013,D00003
PRD0904150,DEP00048,G00013,D00003
PRD0900056,DEP00048,G00013,D00003
PRD0901664,DEP00048,G00013,D00003
PRD0901440,DEP00051,G00015,D00003
PRD0901735,DEP00051,G00015,D00003
PRD0903172,DEP00052,G00015,D00003
PRD0901034,DEP00052,G00015,D00003
PRD0900919,DEP00052,G00015,D00003
PRD0903994,DEP00053,G00016,D00003
PRD0901774,DEP00053,G00016,D00003
PRD0903232,DEP00054,G00016,D00003
PRD0902752,DEP00054,G00016,D00003
PRD0901436,DEP00054,G00016,D00003
PRD0904660,DEP00054,G00016,D00003
PRD0903860,DEP00054,G00016,D00003
PRD0902429,DEP00054,G00016,D00003
PRD0902209,DEP00055,G00016,D00003
PRD0903816,DEP00055,G00016,D00003
PRD0904274,DEP00055,G00016,D00003
PRD0903480,DEP00055,G00016,D00003
PRD0904105,DEP00055,G00016,D00003
PRD0903884,DEP00055,G00016,D00003
PRD0901125,DEP00067,G00021,D00005
PRD0900548,DEP00067,G00021,D00005
PRD0903744,DEP00067,G00021,D00005
PRD0901575,DEP00067,G00021,D00005
PRD0903136,DEP00069,G00022,D00005
PRD0902641,DEP00069,G00022,D00005
PRD0901024,DEP00069,G00022,D00005
PRD0902113,DEP00069,G00022,D00005
PRD0904596,DEP00069,G00022,D00005
PRD0902111,DEP00073,G00023,D00005
PRD0900535,DEP00073,G00023,D00005
PRD0900216,DEP00050,G00014,D00003
PRD0901602,DEP00072,G00023,D00005
PRD0903575,DEP00056,G00017,D00004
PRD0900013,DEP00004,G00003,D00001
PRD0904207,DEP00004,G00003,D00001
PRD0900934,DEP00004,G00003,D00001
PRD0903416,DEP00008,G00004,D00002
PRD0901922,DEP00008,G00004,D00002
PRD0903699,DEP00009,G00004,D00002
PRD0900095,DEP00009,G00004,D00002
PRD0902378,DEP00010,G00004,D00002
PRD0901480,DEP00011,G00004,D00002
PRD0903173,DEP00012,G00004,D00002
PRD0902557,DEP00013,G00005,D00002
PRD0901179,DEP00019,G00007,D00002
PRD0903732,DEP00033,G00009,D00002
PRD0900533,DEP00053,G00016,D00003
PRD0903365,DEP00054,G00016,D00003
PRD0902711,DEP00067,G00021,D00005
PRD0903414,DEP00067,G00021,D00005
PRD0901506,DEP00073,G00023,D00005
PRD0900136,DEP00058,G00017,D00004
PRD0904914,DEP00070,G00022,D00005
PRD0902089,DEP00003,G00002,D00001
PRD0903701,DEP00003,G00002,D00001
PRD0903066,DEP00003,G00002,D00001
PRD0900449,DEP00013,G00005,D00002
PRD0901189,DEP00013,G00005,D00002
PRD0902235,DEP00013,G00005,D00002
PRD0903129,DEP00019,G00007,D00002
PRD0903343,DEP00019,G00007,D00002
PRD0902310,DEP00020,G00007,D00002
PRD0902487,DEP00020,G00007,D00002
PRD0902637,DEP00020,G00007,D00002
PRD0901089,DEP00022,G00007,D00002
PRD0901230,DEP00030,G00008,D00002
PRD0902108,DEP00034,G00010,D00003
PRD0904407,DEP00039,G00010,D00003
PRD0900937,DEP00042,G00011,D00003
PRD0902243,DEP00046,G00013,D00003
PRD0901788,DEP00047,G00013,D00003
PRD0904618,DEP00049,G00014,D00003
PRD0904580,DEP00049,G00014,D00003
PRD0901412,DEP00049,G00014,D00003
PRD0903231,DEP00051,G00015,D00003
PRD0904800,DEP00051,G00015,D00003
PRD0902063,DEP00052,G00015,D00003
PRD0903777,DEP00052,G00015,D00003
PRD0902582,DEP00052,G00015,D00003
PRD0901660,DEP00067,G00021,D00005
PRD0903969,DEP00067,G00021,D00005
PRD0900059,DEP00067,G00021,D00005
PRD0901401,DEP00069,G00022,D00005
PRD0904074,DEP00063,G00018,D00004
PRD0900420,DEP00083,G00028,D00008
PRD0901598,DEP00062,G00018,D00004
PRD0904432,DEP00083,G00028,D00008
PRD0902522,DEP00002,G00001,D00001
PRD0903983,DEP00005,G00003,D00001
PRD0903952,DEP00008,G00004,D00002
PRD0904574,DEP00019,G00007,D00002
PRD0902349,DEP00019,G00007,D00002
PRD0903842,DEP00019,G00007,D00002
PRD0902059,DEP00020,G00007,D00002
PRD0900098,DEP00021,G00007,D00002
PRD0902149,DEP00021,G00007,D00002
PRD0900238,DEP00021,G00007,D00002
PRD0904554,DEP00022,G00007,D00002
PRD0903225,DEP00022,G00007,D00002
PRD0904987,DEP00022,G00007,D00002
PRD0901510,DEP00022,G00007,D00002
PRD0901336,DEP00022,G00007,D00002
PRD0900203,DEP00025,G00008,D00002
PRD0900057,DEP00037,G00010,D00003
PRD0902206,DEP00037,G00010,D00003
PRD0901299,DEP00037,G00010,D00003
PRD0901046,DEP00042,G00011,D00003
PRD0904771,DEP00044,G00012,D00003
PRD0900794,DEP00044,G00012,D00003
PRD0900230,DEP00044,G00012,D00003
PRD0901307,DEP00046,G00013,D00003
PRD0900545,DEP00047,G00013,D00003
PRD0901405,DEP00048,G00013,D00003
PRD0904752,DEP00051,G00015,D00003
PRD0900899,DEP00053,G00016,D00003
PRD0901584,DEP00053,G00016,D00003
PRD0904926,DEP00053,G00016,D00003
PRD0900418,DEP00053,G00016,D00003
PRD0902094,DEP00055,G00016,D00003
PRD0901507,DEP00055,G00016,D00003
PRD0900016,DEP00055,G00016,D00003
PRD0902436,DEP00067,G00021,D00005
PRD0904524,DEP00067,G00021,D00005
PRD0901554,DEP00067,G00021,D00005
PRD0903109,DEP00067,G00021,D00005
PRD0900305,DEP00067,G00021,D00005
PRD0902961,DEP00069,G00022,D00005
PRD0900800,DEP00069,G00022,D00005
PRD0904265,DEP00069,G00022,D00005
PRD0903635,DEP00069,G00022,D00005
PRD0904522,DEP00069,G00022,D00005
PRD0901356,DEP00081,G00027,D00008
PRD0901324,DEP00068,G00022,D00005
PRD0901947,DEP00062,G00018,D00004
PRD0904484,DEP00003,G00002,D00001
PRD0902934,DEP00003,G00002,D00001
PRD0903646,DEP00013,G00005,D00002
PRD0900288,DEP00019,G00007,D00002
PRD0903749,DEP00019,G00007,D00002
PRD0903134,DEP00019,G00007,D00002
PRD0904198,DEP00019,G00007,D00002
PRD0902459,DEP00020,G00007,D00002
PRD0903071,DEP00020,G00007,D00002
PRD0900809,DEP00020,G00007,D00002
PRD0902454,DEP00020,G00007,D00002
PRD0901952,DEP00021,G00007,D00002
PRD0903405,DEP00022,G00007,D00002
PRD0903049,DEP00022,G00007,D00002
PRD0901002,DEP00022,G00007,D00002
PRD0903222,DEP00022,G00007,D00002
PRD0903422,DEP00022,G00007,D00002
PRD0903063,DEP00030,G00008,D00002
PRD0900119,DEP00033,G00009,D00002
PRD0902688,DEP00036,G00010,D00003
PRD0904402,DEP00041,G00011,D00003
PRD0903730,DEP00046,G00013,D00003
PRD0903881,DEP00046,G00013,D00003
PRD0903116,DEP00046,G00013,D00003
PRD0903893,DEP00046,G00013,D00003
PRD0904817,DEP00046,G00013,D00003
PRD0900342,DEP00049,G00014,D00003
PRD0900084,DEP00049,G00014,D00003
PRD0900645,DEP00067,G00021,D00005
PRD0901833,DEP00028,G00008,D00002
PRD0901883,DEP00029,G00008,D00002
PRD0900942,DEP00050,G00014,D00003
PRD0902943,DEP00050,G00014,D00003
PRD0902047,DEP00050,G00014,D00003
PRD0904784,DEP00012,G00004,D00002
PRD0901326,DEP00019,G00007,D00002
PRD0904364,DEP00022,G00007,D00002
PRD0904050,DEP00022,G00007,D00002
PRD0902179,DEP00022,G00007,D00002
PRD0904007,DEP00023,G00007,D00002
PRD0903544,DEP00023,G00007,D00002
PRD0902348,DEP00027,G00008,D00002
PRD0902847,DEP00034,G00010,D00003
PRD0903030,DEP00034,G00010,D00003
PRD0904951,DEP00036,G00010,D00003
PRD0904846,DEP00037,G00010,D00003
PRD0900764,DEP00039,G00010,D00003
PRD0903963,DEP00039,G00010,D00003
PRD0904205,DEP00046,G00013,D00003
PRD0901382,DEP00046,G00013,D00003
PRD0901845,DEP00047,G00013,D00003
PRD0904119,DEP00051,G00015,D00003
PRD0902592,DEP00052,G00015,D00003
PRD0901723,DEP00054,G00016,D00003
PRD0900108,DEP00055,G00016,D00003
PRD0901236,DEP00055,G00016,D00003
PRD0903296,DEP00069,G00022,D00005
PRD0903004,DEP00069,G00022,D00005
PRD0904864,DEP00069,G00022,D00005
PRD0901111,DEP00070,G00022,D00005
PRD0901198,DEP00043,G00012,D00003
PRD0904508,DEP00026,G00008,D00002
PRD0904528,DEP00031,G00008,D00002
PRD0903926,DEP00029,G00008,D00002
PRD0901677,DEP00062,G00018,D00004
PRD0901715,DEP00062,G00018,D00004
PRD0903726,DEP00029,G00008,D00002
PRD0904365,DEP00043,G00012,D00003
PRD0903017,DEP00003,G00002,D00001
PRD0900099,DEP00003,G00002,D00001
PRD0901745,DEP00005,G00003,D00001
PRD0904186,DEP00005,G00003,D00001
PRD0903922,DEP00019,G00007,D00002
PRD0900991,DEP00020,G00007,D00002
PRD0900978,DEP00020,G00007,D00002
PRD0901242,DEP00020,G00007,D00002
PRD0902656,DEP00022,G00007,D00002
PRD0904308,DEP00022,G00007,D00002
PRD0903366,DEP00022,G00007,D00002
PRD0904462,DEP00022,G00007,D00002
PRD0900175,DEP00022,G00007,D00002
PRD0904092,DEP00027,G00008,D00002
PRD0902707,DEP00030,G00008,D00002
PRD0900040,DEP00030,G00008,D00002
PRD0900502,DEP00034,G00010,D00003
PRD0900463,DEP00039,G00010,D00003
PRD0901910,DEP00039,G00010,D00003
PRD0903279,DEP00042,G00011,D00003
PRD0902340,DEP00047,G00013,D00003
PRD0903600,DEP00047,G00013,D00003
PRD0902387,DEP00047,G00013,D00003
PRD0904032,DEP00051,G00015,D00003
PRD0904285,DEP00051,G00015,D00003
PRD0900961,DEP00052,G00015,D00003
PRD0900123,DEP00052,G00015,D00003
PRD0903364,DEP00053,G00016,D00003
PRD0902979,DEP00053,G00016,D00003
PRD0902123,DEP00054,G00016,D00003
PRD0901346,DEP00055,G00016,D00003
PRD0900671,DEP00055,G00016,D00003
PRD0903349,DEP00067,G00021,D00005
PRD0900472,DEP00067,G00021,D00005
PRD0900294,DEP00067,G00021,D00005
PRD0901498,DEP00067,G00021,D00005
PRD0901017,DEP00067,G00021,D00005
PRD0904040,DEP00067,G00021,D00005
PRD0903566,DEP00067,G00021,D00005
PRD0901379,DEP00067,G00021,D00005
PRD0902950,DEP00067,G00021,D00005
PRD0903397,DEP00067,G00021,D00005
PRD0902441,DEP00069,G00022,D00005
PRD0903100,DEP00069,G00022,D00005
PRD0900807,DEP00069,G00022,D00005
PRD0903804,DEP00069,G00022,D00005
PRD0900619,DEP00069,G00022,D00005
PRD0903527,DEP00069,G00022,D00005
PRD0900562,DEP00081,G00027,D00008
PRD0900489,DEP00043,G00012,D00003
PRD0901623,DEP00003,G00002,D00001
PRD0901453,DEP00003,G00002,D00001
PRD0900687,DEP00008,G00004,D00002
PRD0901842,DEP00022,G00007,D00002
PRD0903866,DEP00022,G00007,D00002
PRD0903454,DEP00037,G00010,D00003
PRD0903690,DEP00051,G00015,D00003
PRD0903425,DEP00067,G00021,D00005
PRD0903647,DEP00069,G00022,D00005
PRD0901792,DEP00043,G00012,D00003
PRD0904822,DEP00071,G00022,D00005
PRD0900530,DEP00066,G00020,D00004
PRD0903278,DEP00004,G00003,D00001
PRD0902679,DEP00011,G00004,D00002
PRD0900387,DEP00012,G00004,D00002
PRD0902261,DEP00020,G00007,D00002
PRD0901376,DEP00022,G00007,D00002
PRD0902846,DEP00022,G00007,D00002
PRD0903614,DEP00022,G00007,D00002
PRD0903748,DEP00023,G00007,D00002
PRD0903303,DEP00033,G00009,D00002
PRD0902838,DEP00052,G00015,D00003
PRD0901807,DEP00055,G00016,D00003
PRD0904454,DEP00055,G00016,D00003
PRD0902444,DEP00067,G00021,D00005
PRD0900258,DEP00069,G00022,D00005
PRD0900371,DEP00063,G00018,D00004
PRD0903450,DEP00011,G00004,D00002
PRD0902874,DEP00019,G00007,D00002
PRD0901667,DEP00021,G00007,D00002
PRD0902624,DEP00023,G00007,D00002
PRD0903368,DEP00047,G00013,D00003
PRD0902831,DEP00047,G00013,D00003
PRD0900718,DEP00054,G00016,D00003
PRD0902791,DEP00073,G00023,D00005
PRD0902336,DEP00031,G00008,D00002
PRD0900268,DEP00050,G00014,D00003
PRD0901592,DEP00008,G00004,D00002
PRD0904481,DEP00036,G00010,D00003
PRD0904414,DEP00036,G00010,D00003
PRD0901358,DEP00039,G00010,D00003
PRD0904273,DEP00039,G00010,D00003
PRD0904636,DEP00044,G00012,D00003
PRD0902421,DEP00046,G00013,D00003
PRD0904168,DEP00048,G00013,D00003
PRD0901685,DEP00051,G00015,D00003
PRD0904473,DEP00054,G00016,D00003
PRD0903883,DEP00071,G00022,D00005
PRD0901063,DEP00056,G00017,D00004
PRD0903420,DEP00002,G00001,D00001
PRD0903339,DEP00002,G00001,D00001
PRD0901065,DEP00003,G00002,D00001
PRD0902297,DEP00003,G00002,D00001
PRD0902489,DEP00009,G00004,D00002
PRD0900427,DEP00009,G00004,D00002
PRD0902074,DEP00012,G00004,D00002
PRD0901108,DEP00019,G00007,D00002
PRD0904255,DEP00019,G00007,D00002
PRD0903564,DEP00019,G00007,D00002
PRD0901515,DEP00019,G00007,D00002
PRD0903175,DEP00020,G00007,D00002
PRD0902938,DEP00020,G00007,D00002
PRD0901736,DEP00022,G00007,D00002
PRD0902872,DEP00022,G00007,D00002
PRD0903712,DEP00022,G00007,D00002
PRD0903133,DEP00022,G00007,D00002
PRD0900549,DEP00022,G00007,D00002
PRD0901869,DEP00022,G00007,D00002
PRD0900376,DEP00022,G00007,D00002
PRD0904219,DEP00022,G00007,D00002
PRD0903300,DEP00022,G00007,D00002
PRD0904622,DEP00022,G00007,D00002
PRD0900970,DEP00034,G00010,D00003
PRD0903801,DEP00034,G00010,D00003
PRD0904927,DEP00034,G00010,D00003
PRD0903119,DEP00035,G00010,D00003
PRD0904973,DEP00036,G00010,D00003
PRD0901560,DEP00046,G00013,D00003
PRD0900630,DEP00046,G00013,D00003
PRD0900827,DEP00046,G00013,D00003
PRD0902842,DEP00046,G00013,D00003
PRD0902343,DEP00046,G00013,D00003
PRD0901191,DEP00048,G00013,D00003
PRD0900447,DEP00049,G00014,D00003
PRD0900360,DEP00049,G00014,D00003
PRD0900458,DEP00049,G00014,D00003
PRD0901190,DEP00052,G00015,D00003
PRD0902292,DEP00052,G00015,D00003
PRD0901004,DEP00052,G00015,D00003
PRD0902602,DEP00067,G00021,D00005
PRD0904095,DEP00017,G00006,D00002
PRD0900237,DEP00061,G00018,D00004
PRD0901059,DEP00071,G00022,D00005
PRD0903013,DEP00050,G00014,D00003
PRD0901333,DEP00070,G00022,D00005
PRD0902171,DEP00018,G00006,D00002
PRD0902173,DEP00050,G00014,D00003
PRD0901729,DEP00070,G00022,D00005
PRD0904008,DEP00015,G00005,D00002
PRD0902545,DEP00040,G00011,D00003
PRD0904193,DEP00001,G00001,D00001
PRD0903556,DEP00002,G00001,D00001
PRD0903849,DEP00003,G00002,D00001
PRD0903754,DEP00008,G00004,D00002
PRD0903026,DEP00009,G00004,D00002
PRD0903083,DEP00012,G00004,D00002
PRD0904783,DEP00012,G00004,D00002
PRD0902391,DEP00012,G00004,D00002
PRD0902135,DEP00013,G00005,D00002
PRD0901643,DEP00016,G00006,D00002
PRD0900820,DEP00019,G00007,D00002
PRD0900946,DEP00019,G00007,D00002
PRD0903830,DEP00021,G00007,D00002
PRD0900506,DEP00022,G00007,D00002
PRD0902932,DEP00022,G00007,D00002
PRD0900088,DEP00023,G00007,D00002
PRD0904530,DEP00023,G00007,D00002
PRD0903169,DEP00023,G00007,D00002
PRD0902954,DEP00024,G00007,D00002
PRD0901940,DEP00027,G00008,D00002
PRD0902851,DEP00027,G00008,D00002
PRD0902352,DEP00027,G00008,D00002
PRD0902511,DEP00027,G00008,D00002
PRD0901556,DEP00039,G00010,D00003
PRD0903392,DEP00039,G00010,D00003
PRD0901352,DEP00046,G00013,D00003
PRD0902354,DEP00046,G00013,D00003
PRD0900788,DEP00046,G00013,D00003
PRD0902400,DEP00047,G00013,D00003
PRD0904972,DEP00047,G00013,D00003
PRD0900848,DEP00047,G00013,D00003
PRD0900186,DEP00052,G00015,D00003
PRD0900521,DEP00052,G00015,D00003
PRD0900349,DEP00053,G00016,D00003
PRD0902983,DEP00054,G00016,D00003
PRD0901151,DEP00069,G00022,D00005
PRD0900964,DEP00069,G00022,D00005
PRD0903242,DEP00069,G00022,D00005
PRD0904571,DEP00073,G00023,D00005
PRD0902312,DEP00081,G00027,D00008
PRD0903065,DEP00081,G00027,D00008
PRD0903203,DEP00029,G00008,D00002
PRD0902820,DEP00062,G00018,D00004
PRD0901669,DEP00062,G00018,D00004
PRD0902227,DEP00061,G00018,D00004
PRD0900883,DEP00088,G00029,D00008
PRD0903820,DEP00003,G00002,D00001
PRD0902643,DEP00005,G00003,D00001
PRD0901864,DEP00011,G00004,D00002
PRD0902361,DEP00012,G00004,D00002
PRD0902620,DEP00012,G00004,D00002
PRD0901292,DEP00013,G00005,D00002
PRD0904108,DEP00013,G00005,D00002
PRD0901846,DEP00021,G00007,D00002
PRD0901393,DEP00022,G00007,D00002
PRD0904794,DEP00025,G00008,D00002
PRD0902971,DEP00033,G00009,D00002
PRD0904833,DEP00041,G00011,D00003
PRD0904404,DEP00042,G00011,D00003
PRD0901964,DEP00046,G00013,D00003
PRD0900428,DEP00046,G00013,D00003
PRD0901830,DEP00046,G00013,D00003
PRD0904107,DEP00046,G00013,D00003
PRD0904849,DEP00046,G00013,D00003
PRD0901288,DEP00049,G00014,D00003
PRD0904178,DEP00049,G00014,D00003
PRD0901976,DEP00052,G00015,D00003
PRD0902738,DEP00052,G00015,D00003
PRD0903375,DEP00052,G00015,D00003
PRD0901149,DEP00053,G00016,D00003
PRD0901396,DEP00053,G00016,D00003
PRD0900241,DEP00055,G00016,D00003
PRD0902306,DEP00067,G00021,D00005
PRD0900344,DEP00067,G00021,D00005
PRD0903224,DEP00067,G00021,D00005
PRD0903079,DEP00067,G00021,D00005
PRD0903904,DEP00067,G00021,D00005
PRD0902106,DEP00067,G00021,D00005
PRD0904067,DEP00067,G00021,D00005
PRD0901827,DEP00076,G00023,D00005
PRD0904463,DEP00089,G00030,D00009
PRD0902999,DEP00090,G00031,D00009
PRD0903258,DEP00056,G00017,D00004
PRD0900783,DEP00059,G00017,D00004
PRD0901658,DEP00068,G00022,D00005
PRD0904263,DEP00089,G00030,D00009
PRD0904329,DEP00018,G00006,D00002
PRD0904041,DEP00003,G00002,D00001
PRD0900453,DEP00004,G00003,D00001
PRD0901897,DEP00005,G00003,D00001
PRD0904416,DEP00008,G00004,D00002
PRD0900510,DEP00012,G00004,D00002
PRD0900106,DEP00012,G00004,D00002
PRD0901051,DEP00012,G00004,D00002
PRD0900031,DEP00016,G00006,D00002
PRD0904632,DEP00019,G00007,D00002
PRD0902192,DEP00019,G00007,D00002
PRD0903606,DEP00020,G00007,D00002
PRD0902879,DEP00020,G00007,D00002
PRD0900990,DEP00021,G00007,D00002
PRD0902595,DEP00021,G00007,D00002
PRD0903159,DEP00023,G00007,D00002
PRD0902533,DEP00023,G00007,D00002
PRD0902320,DEP00023,G00007,D00002
PRD0900976,DEP00023,G00007,D00002
PRD0900163,DEP00034,G00010,D00003
PRD0904850,DEP00037,G00010,D00003
PRD0904960,DEP00046,G00013,D00003
PRD0900975,DEP00046,G00013,D00003
PRD0902826,DEP00046,G00013,D00003
PRD0901036,DEP00047,G00013,D00003
PRD0902652,DEP00052,G00015,D00003
PRD0900992,DEP00052,G00015,D00003
PRD0901890,DEP00052,G00015,D00003
PRD0903912,DEP00052,G00015,D00003
PRD0901274,DEP00053,G00016,D00003
PRD0902028,DEP00053,G00016,D00003
PRD0900606,DEP00054,G00016,D00003
PRD0904322,DEP00054,G00016,D00003
PRD0904635,DEP00054,G00016,D00003
PRD0900473,DEP00069,G00022,D00005
PRD0904517,DEP00069,G00022,D00005
PRD0903530,DEP00069,G00022,D00005
PRD0901856,DEP00069,G00022,D00005
PRD0900784,DEP00069,G00022,D00005
PRD0900192,DEP00069,G00022,D00005
PRD0901456,DEP00015,G00005,D00002
PRD0901866,DEP00018,G00006,D00002
PRD0902368,DEP00056,G00017,D00004
PRD0901240,DEP00003,G00002,D00001
PRD0903272,DEP00003,G00002,D00001
PRD0904627,DEP00008,G00004,D00002
PRD0902909,DEP00008,G00004,D00002
PRD0900792,DEP00013,G00005,D00002
PRD0902794,DEP00019,G00007,D00002
PRD0903798,DEP00019,G00007,D00002
PRD0904613,DEP00019,G00007,D00002
PRD0902296,DEP00021,G00007,D00002
PRD0901717,DEP00021,G00007,D00002
PRD0903689,DEP00021,G00007,D00002
PRD0900350,DEP00022,G00007,D00002
PRD0904412,DEP00022,G00007,D00002
PRD0900405,DEP00022,G00007,D00002
PRD0900712,DEP00022,G00007,D00002
PRD0904354,DEP00022,G00007,D00002
PRD0904459,DEP00023,G00007,D00002
PRD0903103,DEP00025,G00008,D00002
PRD0900482,DEP00037,G00010,D00003
PRD0904863,DEP00037,G00010,D00003
PRD0904346,DEP00052,G00015,D00003
PRD0903855,DEP00052,G00015,D00003
PRD0900118,DEP00053,G00016,D00003
PRD0901037,DEP00055,G00016,D00003
PRD0901322,DEP00055,G00016,D00003
PRD0901120,DEP00055,G00016,D00003
PRD0903468,DEP00055,G00016,D00003
PRD0900814,DEP00069,G00022,D00005
PRD0901259,DEP00029,G00008,D00002
PRD0903464,DEP00050,G00014,D00003
PRD0901481,DEP00005,G00003,D00001
PRD0900763,DEP00012,G00004,D00002
PRD0900694,DEP00020,G00007,D00002
PRD0900353,DEP00020,G00007,D00002
PRD0903789,DEP00022,G00007,D00002
PRD0901201,DEP00022,G00007,D00002
PRD0902491,DEP00022,G00007,D00002
PRD0903784,DEP00034,G00010,D00003
PRD0903070,DEP00039,G00010,D00003
PRD0901529,DEP00044,G00012,D00003
PRD0904692,DEP00046,G00013,D00003
PRD0902007,DEP00046,G00013,D00003
PRD0903210,DEP00047,G00013,D00003
PRD0901581,DEP00047,G00013,D00003
PRD0900554,DEP00049,G00014,D00003
PRD0904952,DEP00052,G00015,D00003
PRD0903233,DEP00052,G00015,D00003
PRD0900079,DEP00053,G00016,D00003
PRD0900910,DEP00055,G00016,D00003
PRD0900465,DEP00073,G00023,D00005
PRD0902987,DEP00006,G00003,D00001
PRD0904730,DEP00071,G00022,D00005
PRD0903508,DEP00086,G00028,D00008
PRD0902457,DEP00004,G00003,D00001
PRD0900341,DEP00004,G00003,D00001
PRD0901081,DEP00011,G00004,D00002
PRD0903562,DEP00011,G00004,D00002
PRD0902205,DEP00011,G00004,D00002
PRD0900490,DEP00020,G00007,D00002
PRD0902860,DEP00024,G00007,D00002
PRD0904069,DEP00055,G00016,D00003
PRD0902035,DEP00067,G00021,D00005
PRD0901982,DEP00081,G00027,D00008
PRD0902124,DEP00008,G00004,D00002
PRD0904254,DEP00008,G00004,D00002
PRD0901916,DEP00019,G00007,D00002
PRD0904598,DEP00023,G00007,D00002
PRD0904852,DEP00024,G00007,D00002
PRD0900665,DEP00039,G00010,D00003
PRD0903280,DEP00039,G00010,D00003
PRD0900367,DEP00042,G00011,D00003
PRD0900726,DEP00042,G00011,D00003
PRD0904630,DEP00048,G00013,D00003
PRD0901986,DEP00052,G00015,D00003
PRD0904235,DEP00053,G00016,D00003
PRD0902783,DEP00055,G00016,D00003
